Region,Comuna,Anio,Semana,Categoria,Casos,Casos_previos_anio,Variacion_porcentual
Arica y Parinacota,Arica,2024,39,Robos con Violencia e Intimidación,11,13,-15.38
Arica y Parinacota,Arica,2024,39,Violaciones y Delitos Sexuales,33,38,-13.16
Arica y Parinacota,Arica,2024,39,Ley de Control de Armas,23,28,-17.86
Arica y Parinacota,Arica,2024,39,Delitos en Contexto de Violencia Intrafamiliar,29,21,38.1
Arica y Parinacota,Arica,2024,39,Consumo de Alcohol y Drogas en la Vía Pública,41,51,-19.61
Arica y Parinacota,Arica,2024,39,Hurtos,25,15,66.67
Arica y Parinacota,Arica,2024,39,Daños,5,0,
Arica y Parinacota,Arica,2024,40,Amenazas y Riñas,42,41,2.44
Arica y Parinacota,Arica,2024,40,Homicidios y Femicidios,13,9,44.44
Arica y Parinacota,Arica,2024,40,Robos con Violencia e Intimidación,14,16,-12.5
Arica y Parinacota,Arica,2024,40,Violaciones y Delitos Sexuales,33,23,43.48
Arica y Parinacota,Arica,2024,40,Ley de Control de Armas,40,47,-14.89
Arica y Parinacota,Arica,2024,40,Delitos en Contexto de Violencia Intrafamiliar,16,20,-20
Arica y Parinacota,Arica,2024,40,Consumo de Alcohol y Drogas en la Vía Pública,8,4,100
Arica y Parinacota,Arica,2024,40,Hurtos,44,42,4.76
Arica y Parinacota,Arica,2024,40,Daños,25,25,0
Arica y Parinacota,Arica,2024,41,Amenazas y Riñas,35,31,12.9
Arica y Parinacota,Arica,2024,41,Homicidios y Femicidios,15,5,200
Arica y Parinacota,Arica,2024,41,Robos con Violencia e Intimidación,6,5,20
Arica y Parinacota,Arica,2024,41,Violaciones y Delitos Sexuales,41,49,-16.33
Arica y Parinacota,Arica,2024,41,Ley de Control de Armas,37,40,-7.5
Arica y Parinacota,Arica,2024,41,Delitos en Contexto de Violencia Intrafamiliar,7,2,250
Arica y Parinacota,Arica,2024,41,Consumo de Alcohol y Drogas en la Vía Pública,29,34,-14.71
Arica y Parinacota,Arica,2024,41,Hurtos,6,11,-45.45
Arica y Parinacota,Arica,2024,41,Daños,39,37,5.41
Arica y Parinacota,Arica,2024,42,Amenazas y Riñas,30,30,0
Arica y Parinacota,Arica,2024,42,Homicidios y Femicidios,2,6,-66.67
Arica y Parinacota,Arica,2024,42,Robos con Violencia e Intimidación,14,19,-26.32
Arica y Parinacota,Arica,2024,42,Violaciones y Delitos Sexuales,50,55,-9.09
Arica y Parinacota,Arica,2024,42,Ley de Control de Armas,13,19,-31.58
Arica y Parinacota,Arica,2024,42,Delitos en Contexto de Violencia Intrafamiliar,25,31,-19.35
Arica y Parinacota,Arica,2024,42,Consumo de Alcohol y Drogas en la Vía Pública,13,21,-38.1
Arica y Parinacota,Arica,2024,42,Hurtos,21,17,23.53
Arica y Parinacota,Arica,2024,42,Daños,48,44,9.09
Arica y Parinacota,Arica,2024,43,Amenazas y Riñas,38,32,18.75
Arica y Parinacota,Arica,2024,43,Homicidios y Femicidios,40,30,33.33
Arica y Parinacota,Arica,2024,43,Robos con Violencia e Intimidación,14,10,40
Arica y Parinacota,Arica,2024,43,Violaciones y Delitos Sexuales,35,27,29.63
Arica y Parinacota,Arica,2024,43,Ley de Control de Armas,26,28,-7.14
Arica y Parinacota,Arica,2024,43,Delitos en Contexto de Violencia Intrafamiliar,44,35,25.71
Arica y Parinacota,Arica,2024,43,Consumo de Alcohol y Drogas en la Vía Pública,36,36,0
Arica y Parinacota,Arica,2024,43,Hurtos,31,37,-16.22
Arica y Parinacota,Arica,2024,43,Daños,24,25,-4
Arica y Parinacota,Arica,2024,44,Amenazas y Riñas,37,45,-17.78
Arica y Parinacota,Arica,2024,44,Homicidios y Femicidios,32,30,6.67
Arica y Parinacota,Arica,2024,44,Robos con Violencia e Intimidación,34,35,-2.86
Arica y Parinacota,Arica,2024,44,Violaciones y Delitos Sexuales,25,18,38.89
Arica y Parinacota,Arica,2024,44,Ley de Control de Armas,29,37,-21.62
Arica y Parinacota,Arica,2024,44,Delitos en Contexto de Violencia Intrafamiliar,39,43,-9.3
Arica y Parinacota,Arica,2024,44,Consumo de Alcohol y Drogas en la Vía Pública,16,18,-11.11
Arica y Parinacota,Arica,2024,44,Hurtos,33,34,-2.94
Arica y Parinacota,Arica,2024,44,Daños,42,40,5
Arica y Parinacota,Arica,2024,45,Amenazas y Riñas,11,18,-38.89
Arica y Parinacota,Arica,2024,45,Homicidios y Femicidios,29,39,-25.64
Arica y Parinacota,Arica,2024,45,Robos con Violencia e Intimidación,36,29,24.14
Arica y Parinacota,Arica,2024,45,Violaciones y Delitos Sexuales,24,24,0
Arica y Parinacota,Arica,2024,45,Ley de Control de Armas,27,37,-27.03
Arica y Parinacota,Arica,2024,45,Delitos en Contexto de Violencia Intrafamiliar,48,38,26.32
Arica y Parinacota,Arica,2024,45,Consumo de Alcohol y Drogas en la Vía Pública,11,7,57.14
Arica y Parinacota,Arica,2024,45,Hurtos,45,36,25
Arica y Parinacota,Arica,2024,45,Daños,43,40,7.5
Arica y Parinacota,Arica,2024,46,Amenazas y Riñas,32,42,-23.81
Arica y Parinacota,Arica,2024,46,Homicidios y Femicidios,28,27,3.7
Arica y Parinacota,Arica,2024,46,Robos con Violencia e Intimidación,35,26,34.62
Arica y Parinacota,Arica,2024,46,Violaciones y Delitos Sexuales,38,40,-5
Arica y Parinacota,Arica,2024,46,Ley de Control de Armas,12,18,-33.33
Arica y Parinacota,Arica,2024,46,Delitos en Contexto de Violencia Intrafamiliar,20,28,-28.57
Arica y Parinacota,Arica,2024,46,Consumo de Alcohol y Drogas en la Vía Pública,42,32,31.25
Arica y Parinacota,Arica,2024,46,Hurtos,16,13,23.08
Arica y Parinacota,Arica,2024,46,Daños,12,19,-36.84
Arica y Parinacota,Arica,2024,47,Amenazas y Riñas,5,3,66.67
Arica y Parinacota,Arica,2024,47,Homicidios y Femicidios,31,22,40.91
Arica y Parinacota,Arica,2024,47,Robos con Violencia e Intimidación,35,43,-18.6
Arica y Parinacota,Arica,2024,47,Violaciones y Delitos Sexuales,40,41,-2.44
Arica y Parinacota,Arica,2024,47,Ley de Control de Armas,31,28,10.71
Arica y Parinacota,Arica,2024,47,Delitos en Contexto de Violencia Intrafamiliar,39,37,5.41
Arica y Parinacota,Arica,2024,47,Consumo de Alcohol y Drogas en la Vía Pública,34,28,21.43
Arica y Parinacota,Arica,2024,47,Hurtos,45,49,-8.16
Arica y Parinacota,Arica,2024,47,Daños,7,8,-12.5
Arica y Parinacota,Arica,2024,48,Amenazas y Riñas,48,48,0
Arica y Parinacota,Arica,2024,48,Homicidios y Femicidios,24,15,60
Arica y Parinacota,Arica,2024,48,Robos con Violencia e Intimidación,10,0,
Arica y Parinacota,Arica,2024,48,Violaciones y Delitos Sexuales,0,0,
Arica y Parinacota,Arica,2024,48,Ley de Control de Armas,15,7,114.29
Arica y Parinacota,Arica,2024,48,Delitos en Contexto de Violencia Intrafamiliar,30,20,50
Arica y Parinacota,Arica,2024,48,Consumo de Alcohol y Drogas en la Vía Pública,47,53,-11.32
Arica y Parinacota,Arica,2024,48,Hurtos,29,32,-9.38
Arica y Parinacota,Arica,2024,48,Daños,44,51,-13.73
Arica y Parinacota,Arica,2024,49,Amenazas y Riñas,20,12,66.67
Arica y Parinacota,Arica,2024,49,Homicidios y Femicidios,6,1,500
Arica y Parinacota,Arica,2024,49,Robos con Violencia e Intimidación,8,1,700
Arica y Parinacota,Arica,2024,49,Violaciones y Delitos Sexuales,22,19,15.79
Arica y Parinacota,Arica,2024,49,Ley de Control de Armas,20,24,-16.67
Arica y Parinacota,Arica,2024,49,Delitos en Contexto de Violencia Intrafamiliar,13,11,18.18
Arica y Parinacota,Arica,2024,49,Consumo de Alcohol y Drogas en la Vía Pública,34,31,9.68
Arica y Parinacota,Arica,2024,49,Hurtos,0,4,-100
Arica y Parinacota,Arica,2024,49,Daños,41,36,13.89
Arica y Parinacota,Arica,2024,50,Amenazas y Riñas,11,6,83.33
Arica y Parinacota,Arica,2024,50,Homicidios y Femicidios,5,4,25
Arica y Parinacota,Arica,2024,50,Robos con Violencia e Intimidación,39,34,14.71
Arica y Parinacota,Arica,2024,50,Violaciones y Delitos Sexuales,50,53,-5.66
Arica y Parinacota,Arica,2024,50,Ley de Control de Armas,26,24,8.33
Arica y Parinacota,Arica,2024,50,Delitos en Contexto de Violencia Intrafamiliar,2,0,
Arica y Parinacota,Arica,2024,50,Consumo de Alcohol y Drogas en la Vía Pública,0,2,-100
Arica y Parinacota,Arica,2024,50,Hurtos,48,39,23.08
Arica y Parinacota,Arica,2024,50,Daños,15,8,87.5
Arica y Parinacota,Arica,2024,51,Amenazas y Riñas,23,27,-14.81
Arica y Parinacota,Arica,2024,51,Homicidios y Femicidios,12,2,500
Arica y Parinacota,Arica,2024,51,Robos con Violencia e Intimidación,48,50,-4
Arica y Parinacota,Arica,2024,51,Violaciones y Delitos Sexuales,39,41,-4.88
Arica y Parinacota,Arica,2024,51,Ley de Control de Armas,47,38,23.68
Arica y Parinacota,Arica,2024,51,Delitos en Contexto de Violencia Intrafamiliar,12,21,-42.86
Arica y Parinacota,Arica,2024,51,Consumo de Alcohol y Drogas en la Vía Pública,47,37,27.03
Arica y Parinacota,Arica,2024,51,Hurtos,28,29,-3.45
Arica y Parinacota,Arica,2024,51,Daños,46,56,-17.86
Arica y Parinacota,Arica,2024,52,Amenazas y Riñas,13,9,44.44
Arica y Parinacota,Arica,2024,52,Homicidios y Femicidios,42,49,-14.29
Arica y Parinacota,Arica,2024,52,Robos con Violencia e Intimidación,13,18,-27.78
Arica y Parinacota,Arica,2024,52,Violaciones y Delitos Sexuales,41,31,32.26
Arica y Parinacota,Arica,2024,52,Ley de Control de Armas,1,0,
Arica y Parinacota,Arica,2024,52,Delitos en Contexto de Violencia Intrafamiliar,25,29,-13.79
Arica y Parinacota,Arica,2024,52,Consumo de Alcohol y Drogas en la Vía Pública,1,11,-90.91
Arica y Parinacota,Arica,2024,52,Hurtos,50,43,16.28
Arica y Parinacota,Arica,2024,52,Daños,4,6,-33.33
Arica y Parinacota,Arica,2025,1,Amenazas y Riñas,29,21,38.1
Arica y Parinacota,Arica,2025,1,Homicidios y Femicidios,9,13,-30.77
Arica y Parinacota,Arica,2025,1,Robos con Violencia e Intimidación,33,26,26.92
Arica y Parinacota,Arica,2025,1,Violaciones y Delitos Sexuales,32,37,-13.51
Arica y Parinacota,Arica,2025,1,Ley de Control de Armas,31,36,-13.89
Arica y Parinacota,Arica,2025,1,Delitos en Contexto de Violencia Intrafamiliar,20,23,-13.04
Arica y Parinacota,Arica,2025,1,Consumo de Alcohol y Drogas en la Vía Pública,16,18,-11.11
Arica y Parinacota,Arica,2025,1,Hurtos,25,28,-10.71
Arica y Parinacota,Arica,2025,1,Daños,3,13,-76.92
Arica y Parinacota,Arica,2025,2,Amenazas y Riñas,18,21,-14.29
Arica y Parinacota,Arica,2025,2,Homicidios y Femicidios,50,56,-10.71
Arica y Parinacota,Arica,2025,2,Robos con Violencia e Intimidación,7,2,250
Arica y Parinacota,Arica,2025,2,Violaciones y Delitos Sexuales,42,34,23.53
Arica y Parinacota,Arica,2025,2,Ley de Control de Armas,31,31,0
Arica y Parinacota,Arica,2025,2,Delitos en Contexto de Violencia Intrafamiliar,18,22,-18.18
Arica y Parinacota,Arica,2025,2,Consumo de Alcohol y Drogas en la Vía Pública,30,28,7.14
Arica y Parinacota,Arica,2025,2,Hurtos,30,21,42.86
Arica y Parinacota,Arica,2025,2,Daños,36,38,-5.26
Arica y Parinacota,Arica,2025,3,Amenazas y Riñas,32,30,6.67
Arica y Parinacota,Arica,2025,3,Homicidios y Femicidios,3,13,-76.92
Arica y Parinacota,Arica,2025,3,Robos con Violencia e Intimidación,14,18,-22.22
Arica y Parinacota,Arica,2025,3,Violaciones y Delitos Sexuales,29,22,31.82
Arica y Parinacota,Arica,2025,3,Ley de Control de Armas,6,11,-45.45
Arica y Parinacota,Arica,2025,3,Delitos en Contexto de Violencia Intrafamiliar,48,44,9.09
Arica y Parinacota,Arica,2025,3,Consumo de Alcohol y Drogas en la Vía Pública,28,21,33.33
Arica y Parinacota,Arica,2025,3,Hurtos,38,35,8.57
Arica y Parinacota,Arica,2025,3,Daños,43,37,16.22
Arica y Parinacota,Arica,2025,4,Amenazas y Riñas,42,33,27.27
Arica y Parinacota,Arica,2025,4,Homicidios y Femicidios,30,32,-6.25
Arica y Parinacota,Arica,2025,4,Robos con Violencia e Intimidación,20,16,25
Arica y Parinacota,Arica,2025,4,Violaciones y Delitos Sexuales,0,0,
Arica y Parinacota,Arica,2025,4,Ley de Control de Armas,45,35,28.57
Arica y Parinacota,Arica,2025,4,Delitos en Contexto de Violencia Intrafamiliar,49,59,-16.95
Arica y Parinacota,Arica,2025,4,Consumo de Alcohol y Drogas en la Vía Pública,31,29,6.9
Arica y Parinacota,Arica,2025,4,Hurtos,49,40,22.5
Arica y Parinacota,Arica,2025,4,Daños,40,32,25
Arica y Parinacota,Arica,2025,5,Amenazas y Riñas,0,0,
Arica y Parinacota,Arica,2025,5,Homicidios y Femicidios,30,21,42.86
Arica y Parinacota,Arica,2025,5,Robos con Violencia e Intimidación,24,20,20
Arica y Parinacota,Arica,2025,5,Violaciones y Delitos Sexuales,0,1,-100
Arica y Parinacota,Arica,2025,5,Ley de Control de Armas,10,15,-33.33
Arica y Parinacota,Arica,2025,5,Delitos en Contexto de Violencia Intrafamiliar,2,1,100
Arica y Parinacota,Arica,2025,5,Consumo de Alcohol y Drogas en la Vía Pública,15,11,36.36
Arica y Parinacota,Arica,2025,5,Hurtos,29,29,0
Arica y Parinacota,Arica,2025,5,Daños,48,43,11.63
Arica y Parinacota,Arica,2025,6,Amenazas y Riñas,10,10,0
Arica y Parinacota,Arica,2025,6,Homicidios y Femicidios,1,0,
Arica y Parinacota,Arica,2025,6,Robos con Violencia e Intimidación,23,14,64.29
Arica y Parinacota,Arica,2025,6,Violaciones y Delitos Sexuales,16,20,-20
Arica y Parinacota,Arica,2025,6,Ley de Control de Armas,48,52,-7.69
Arica y Parinacota,Arica,2025,6,Delitos en Contexto de Violencia Intrafamiliar,9,10,-10
Arica y Parinacota,Arica,2025,6,Consumo de Alcohol y Drogas en la Vía Pública,43,36,19.44
Arica y Parinacota,Arica,2025,6,Hurtos,22,26,-15.38
Arica y Parinacota,Arica,2025,6,Daños,11,16,-31.25
Arica y Parinacota,Arica,2025,7,Amenazas y Riñas,27,19,42.11
Arica y Parinacota,Arica,2025,7,Homicidios y Femicidios,25,20,25
Arica y Parinacota,Arica,2025,7,Robos con Violencia e Intimidación,29,39,-25.64
Arica y Parinacota,Arica,2025,7,Violaciones y Delitos Sexuales,10,6,66.67
Arica y Parinacota,Arica,2025,7,Ley de Control de Armas,5,7,-28.57
Arica y Parinacota,Arica,2025,7,Delitos en Contexto de Violencia Intrafamiliar,2,12,-83.33
Arica y Parinacota,Arica,2025,7,Consumo de Alcohol y Drogas en la Vía Pública,5,11,-54.55
Arica y Parinacota,Arica,2025,7,Hurtos,14,18,-22.22
Arica y Parinacota,Arica,2025,7,Daños,31,30,3.33
Arica y Parinacota,Arica,2025,8,Amenazas y Riñas,37,27,37.04
Arica y Parinacota,Arica,2025,8,Homicidios y Femicidios,32,40,-20
Arica y Parinacota,Arica,2025,8,Robos con Violencia e Intimidación,26,34,-23.53
Arica y Parinacota,Arica,2025,8,Violaciones y Delitos Sexuales,27,28,-3.57
Arica y Parinacota,Arica,2025,8,Ley de Control de Armas,29,36,-19.44
Arica y Parinacota,Arica,2025,8,Delitos en Contexto de Violencia Intrafamiliar,1,5,-80
Arica y Parinacota,Arica,2025,8,Consumo de Alcohol y Drogas en la Vía Pública,50,59,-15.25
Arica y Parinacota,Arica,2025,8,Hurtos,11,12,-8.33
Arica y Parinacota,Arica,2025,8,Daños,45,44,2.27
Arica y Parinacota,Arica,2025,9,Amenazas y Riñas,44,40,10
Arica y Parinacota,Arica,2025,9,Homicidios y Femicidios,24,19,26.32
Arica y Parinacota,Arica,2025,9,Robos con Violencia e Intimidación,17,13,30.77
Arica y Parinacota,Arica,2025,9,Violaciones y Delitos Sexuales,4,13,-69.23
Arica y Parinacota,Arica,2025,9,Ley de Control de Armas,3,5,-40
Arica y Parinacota,Arica,2025,9,Delitos en Contexto de Violencia Intrafamiliar,2,8,-75
Arica y Parinacota,Arica,2025,9,Consumo de Alcohol y Drogas en la Vía Pública,16,19,-15.79
Arica y Parinacota,Arica,2025,9,Hurtos,44,48,-8.33
Arica y Parinacota,Arica,2025,9,Daños,29,30,-3.33
Arica y Parinacota,Arica,2025,10,Amenazas y Riñas,8,7,14.29
Arica y Parinacota,Arica,2025,10,Homicidios y Femicidios,44,51,-13.73
Arica y Parinacota,Arica,2025,10,Robos con Violencia e Intimidación,37,44,-15.91
Arica y Parinacota,Arica,2025,10,Violaciones y Delitos Sexuales,22,27,-18.52
Arica y Parinacota,Arica,2025,10,Ley de Control de Armas,39,33,18.18
Arica y Parinacota,Arica,2025,10,Delitos en Contexto de Violencia Intrafamiliar,40,49,-18.37
Arica y Parinacota,Arica,2025,10,Consumo de Alcohol y Drogas en la Vía Pública,27,32,-15.62
Arica y Parinacota,Arica,2025,10,Hurtos,41,43,-4.65
Arica y Parinacota,Arica,2025,10,Daños,42,50,-16
Arica y Parinacota,Arica,2025,11,Amenazas y Riñas,2,0,
Arica y Parinacota,Arica,2025,11,Homicidios y Femicidios,2,0,
Arica y Parinacota,Arica,2025,11,Robos con Violencia e Intimidación,9,18,-50
Arica y Parinacota,Arica,2025,11,Violaciones y Delitos Sexuales,21,24,-12.5
Arica y Parinacota,Arica,2025,11,Ley de Control de Armas,12,5,140
Arica y Parinacota,Arica,2025,11,Delitos en Contexto de Violencia Intrafamiliar,18,23,-21.74
Arica y Parinacota,Arica,2025,11,Consumo de Alcohol y Drogas en la Vía Pública,5,11,-54.55
Arica y Parinacota,Arica,2025,11,Hurtos,36,29,24.14
Arica y Parinacota,Arica,2025,11,Daños,41,38,7.89
Arica y Parinacota,Arica,2025,12,Amenazas y Riñas,5,0,
Arica y Parinacota,Arica,2025,12,Homicidios y Femicidios,32,40,-20
Arica y Parinacota,Arica,2025,12,Robos con Violencia e Intimidación,18,21,-14.29
Arica y Parinacota,Arica,2025,12,Violaciones y Delitos Sexuales,34,26,30.77
Arica y Parinacota,Arica,2025,12,Ley de Control de Armas,24,22,9.09
Arica y Parinacota,Arica,2025,12,Delitos en Contexto de Violencia Intrafamiliar,21,21,0
Arica y Parinacota,Arica,2025,12,Consumo de Alcohol y Drogas en la Vía Pública,46,38,21.05
Arica y Parinacota,Arica,2025,12,Hurtos,44,54,-18.52
Arica y Parinacota,Arica,2025,12,Daños,8,6,33.33
Arica y Parinacota,Arica,2025,13,Amenazas y Riñas,12,16,-25
Arica y Parinacota,Arica,2025,13,Homicidios y Femicidios,40,40,0
Arica y Parinacota,Arica,2025,13,Robos con Violencia e Intimidación,21,24,-12.5
Arica y Parinacota,Arica,2025,13,Violaciones y Delitos Sexuales,16,17,-5.88
Arica y Parinacota,Arica,2025,13,Ley de Control de Armas,26,24,8.33
Arica y Parinacota,Arica,2025,13,Delitos en Contexto de Violencia Intrafamiliar,7,3,133.33
Arica y Parinacota,Arica,2025,13,Consumo de Alcohol y Drogas en la Vía Pública,46,43,6.98
Arica y Parinacota,Arica,2025,13,Hurtos,39,42,-7.14
Arica y Parinacota,Arica,2025,13,Daños,10,0,
Arica y Parinacota,Arica,2025,14,Amenazas y Riñas,26,30,-13.33
Arica y Parinacota,Arica,2025,14,Homicidios y Femicidios,24,33,-27.27
Arica y Parinacota,Arica,2025,14,Robos con Violencia e Intimidación,41,41,0
Arica y Parinacota,Arica,2025,14,Violaciones y Delitos Sexuales,39,39,0
Arica y Parinacota,Arica,2025,14,Ley de Control de Armas,33,32,3.12
Arica y Parinacota,Arica,2025,14,Delitos en Contexto de Violencia Intrafamiliar,3,0,
Arica y Parinacota,Arica,2025,14,Consumo de Alcohol y Drogas en la Vía Pública,29,33,-12.12
Arica y Parinacota,Arica,2025,14,Hurtos,47,53,-11.32
Arica y Parinacota,Arica,2025,14,Daños,14,17,-17.65
Arica y Parinacota,Arica,2025,15,Amenazas y Riñas,25,18,38.89
Arica y Parinacota,Arica,2025,15,Homicidios y Femicidios,48,40,20
Arica y Parinacota,Arica,2025,15,Robos con Violencia e Intimidación,35,26,34.62
Arica y Parinacota,Arica,2025,15,Violaciones y Delitos Sexuales,2,3,-33.33
Arica y Parinacota,Arica,2025,15,Ley de Control de Armas,13,19,-31.58
Arica y Parinacota,Arica,2025,15,Delitos en Contexto de Violencia Intrafamiliar,36,44,-18.18
Arica y Parinacota,Arica,2025,15,Consumo de Alcohol y Drogas en la Vía Pública,37,29,27.59
Arica y Parinacota,Arica,2025,15,Hurtos,30,25,20
Arica y Parinacota,Arica,2025,15,Daños,13,11,18.18
Arica y Parinacota,Arica,2025,16,Amenazas y Riñas,35,43,-18.6
Arica y Parinacota,Arica,2025,16,Homicidios y Femicidios,33,43,-23.26
Arica y Parinacota,Arica,2025,16,Robos con Violencia e Intimidación,44,38,15.79
Arica y Parinacota,Arica,2025,16,Violaciones y Delitos Sexuales,24,30,-20
Arica y Parinacota,Arica,2025,16,Ley de Control de Armas,20,17,17.65
Arica y Parinacota,Arica,2025,16,Delitos en Contexto de Violencia Intrafamiliar,7,0,
Arica y Parinacota,Arica,2025,16,Consumo de Alcohol y Drogas en la Vía Pública,35,35,0
Arica y Parinacota,Arica,2025,16,Hurtos,33,34,-2.94
Arica y Parinacota,Arica,2025,16,Daños,12,14,-14.29
Arica y Parinacota,Arica,2025,17,Amenazas y Riñas,24,34,-29.41
Arica y Parinacota,Arica,2025,17,Homicidios y Femicidios,41,31,32.26
Arica y Parinacota,Arica,2025,17,Robos con Violencia e Intimidación,43,50,-14
Arica y Parinacota,Arica,2025,17,Violaciones y Delitos Sexuales,0,10,-100
Arica y Parinacota,Arica,2025,17,Ley de Control de Armas,41,44,-6.82
Arica y Parinacota,Arica,2025,17,Delitos en Contexto de Violencia Intrafamiliar,15,8,87.5
Arica y Parinacota,Arica,2025,17,Consumo de Alcohol y Drogas en la Vía Pública,17,22,-22.73
Arica y Parinacota,Arica,2025,17,Hurtos,23,32,-28.12
Arica y Parinacota,Arica,2025,17,Daños,2,1,100
Arica y Parinacota,Arica,2025,18,Amenazas y Riñas,1,8,-87.5
Arica y Parinacota,Arica,2025,18,Homicidios y Femicidios,14,8,75
Arica y Parinacota,Arica,2025,18,Robos con Violencia e Intimidación,8,11,-27.27
Arica y Parinacota,Arica,2025,18,Violaciones y Delitos Sexuales,37,35,5.71
Arica y Parinacota,Arica,2025,18,Ley de Control de Armas,9,5,80
Arica y Parinacota,Arica,2025,18,Delitos en Contexto de Violencia Intrafamiliar,25,20,25
Arica y Parinacota,Arica,2025,18,Consumo de Alcohol y Drogas en la Vía Pública,18,21,-14.29
Arica y Parinacota,Arica,2025,18,Hurtos,48,58,-17.24
Arica y Parinacota,Arica,2025,18,Daños,31,38,-18.42
Arica y Parinacota,Arica,2025,19,Amenazas y Riñas,46,52,-11.54
Arica y Parinacota,Arica,2025,19,Homicidios y Femicidios,9,8,12.5
Arica y Parinacota,Arica,2025,19,Robos con Violencia e Intimidación,27,29,-6.9
Arica y Parinacota,Arica,2025,19,Violaciones y Delitos Sexuales,32,33,-3.03
Arica y Parinacota,Arica,2025,19,Ley de Control de Armas,3,9,-66.67
Arica y Parinacota,Arica,2025,19,Delitos en Contexto de Violencia Intrafamiliar,9,7,28.57
Arica y Parinacota,Arica,2025,19,Consumo de Alcohol y Drogas en la Vía Pública,19,27,-29.63
